data,lat,lon,morti,feriti,zona,ora
2016-03-30,40.38603,18.10244,,4,LECCE,23:58
2016-03-31,40.35278,18.2104,,,LECCE,10:15
2016-03-31,40.3592,18.16873,,2,LECCE,14:45
2016-04-01,40.36296,18.1672,,4,LECCE,09:30
2016-04-01,40.34522,18.19555,,1,LECCE,19:40
2016-04-01,40.3464,18.19951,,1,LECCE,20:00
2016-04-02,40.36603,18.20435,,1,LECCE,16:15
2016-04-03,40.36669,18.20987,,1,LECCE,17:20
2016-04-04,40.35672,18.17429,,1,LECCE,08:10
2016-04-04,40.34941,18.18558,,1,LECCE,20:30
2016-04-05,40.35548,18.15232,,2,LECCE,12:00
2016-04-05,40.36376,18.17671,,,LECCE,17:05
2016-04-05,40.3466,18.16661,,1,LECCE,21:34
2016-04-06,40.3512,18.1762,,1,LECCE,08:15
2016-04-06,40.3658,18.14235,,1,LECCE,21:35
2016-04-07,40.36713,18.16036,,,LECCE,15:00
2016-04-07,40.34761,18.16009,,1,LECCE,19:45
2016-04-08,40.36108,18.1801,,1,LECCE,09:10
2016-04-08,40.3391,18.15759,,2,LECCE,12:15
2016-04-09,40.35854,18.19473,,,LECCE,08:05
2016-04-09,40.34624,18.15876,,,LECCE,08:40
2016-04-09,40.34108,18.12528,,,LECCE,12:00
2016-04-09,40.35993,18.16685,,2,LECCE,17:35
2016-04-10,40.35276,18.1765,,1,LECCE,10:50
2016-04-11,40.35614,18.19847,,1,LECCE,11:15
2016-04-11,40.34789,18.17762,,,LECCE,13:00
2016-04-11,40.34144,18.16206,,,LECCE,17:20
2016-04-13,40.36411,18.16565,,1,LECCE,04:15
2016-04-13,40.36041,18.20532,,1,LECCE,11:05
2016-04-13,40.355115,18.173802,,,LECCE,11:07
2016-04-13,40.33566,18.16698,,1,LECCE,11:10
2016-04-13,40.35248,18.17662,,,LECCE,14:35
2016-04-13,40.36097,18.17902,,,LECCE,16:30
2016-04-13,40.35138,18.18699,,1,LECCE,19:30
2016-04-14,40.34758,18.17152,,1,LECCE,14:40
2016-04-14,40.35634,18.1833,,2,LECCE,15:35
2016-04-14,40.35584,18.19474,,,LECCE,18:00
2016-04-15,40.35756,18.19522,,,LECCE,14:30
2016-04-15,40.35712,18.16681,,1,LECCE,16:06
2016-04-15,40.36561,18.14289,,3,LECCE,16:30
2016-04-16,40.35189,18.20666,,3,LECCE,15:00
2016-04-16,40.3428,18.16972,,1,LECCE,18:40
2016-04-18,40.34624,18.17082,,1,LECCE,00:05
2016-04-18,40.33512,18.13021,,1,LECCE,01:00
2016-04-18,40.36239,18.18125,,1,LECCE,18:00
2016-04-19,40.38499,18.19023,,1,LECCE,08:15
2016-04-19,40.35126,18.16379,,1,LECCE,12:40
2016-04-20,40.34888,18.16645,,1,LECCE,09:45
2016-04-20,40.32967,18.16358,,1,LECCE,14:45
2016-04-20,40.361812,18.168907,,,LECCE,15:00
2016-04-20,40.34472,18.17022,,3,LECCE,19:05
2016-04-21,40.34699,18.15955,,1,LECCE,11:30
2016-04-22,40.36074,18.15664,,2,LECCE,23:00
2016-04-23,40.3379,18.18743,,1,LECCE,07:55
2016-04-23,40.36243,18.17663,,1,LECCE,13:05
2016-04-24,40.34261,18.17566,,,LECCE,09:30
2016-04-24,40.35701,18.16451,,1,LECCE,18:15
2016-04-25,40.34128,18.17755,,3,LECCE,16:05
2016-04-27,40.36265,18.18649,,1,LECCE,09:20
2016-04-27,40.36057,18.18663,,1,LECCE,10:30
2016-04-27,40.34672,18.18129,,1,LECCE,12:50
2016-04-27,40.36183,18.16895,,1,LECCE,16:56
2016-04-27,40.37561,18.16276,,1,LECCE,19:30
2016-04-28,40.36011,18.17167,,2,LECCE,00:07
2016-04-28,40.33685,18.16318,,2,LECCE,19:00
2016-04-29,40.35713,18.1971,,,LECCE,12:10
2016-04-29,40.34837,18.16308,,1,LECCE,12:30
2016-04-30,40.353,18.09687,,,LECCE,02:00
2016-04-30,40.36351,18.19494,,1,LECCE,19:00
2016-05-01,40.36062,18.15705,,,LECCE,04:00
2016-05-01,40.36062,18.15705,,1,LECCE,08:55
2016-05-01,40.35357,18.18626,,1,LECCE,12:30
2016-05-01,40.32265,18.18397,,2,LECCE,14:30
2016-05-01,40.36034,18.17505,,,LECCE,20:30
2016-05-02,40.33552,18.15488,,,LECCE,07:25
2016-05-02,40.34701,18.18758,,1,LECCE,10:20
2016-05-02,40.36442,18.22057,,2,LECCE,16:20
2016-05-03,40.35628,18.16859,,1,LECCE,17:50
2016-05-03,40.36243,18.17662,,1,LECCE,19:15
2016-05-04,40.36317,18.15836,,1,LECCE,13:10
2016-05-05,40.34824,18.18954,,1,LECCE,13:35
2016-05-05,40.34185,18.18157,,,LECCE,15:05
2016-05-06,40.35167,18.27515,,1,LECCE,12:10
2016-05-06,40.3487,18.16454,,,LECCE,17:00
2016-05-07,40.33997,18.13495,,2,LECCE,03:00
2016-05-08,40.35374,18.17853,,,LECCE,11:15
2016-05-08,40.35305,18.16434,,,LECCE,18:10
2016-05-09,40.36161,18.20397,,2,LECCE,08:40
2016-05-09,40.35557,18.17987,,1,LECCE,13:40
2016-05-10,40.34632,18.17066,,,LECCE,08:05
2016-05-10,40.34784,18.1848,,,LECCE,10:25
2016-05-10,40.35578,18.17716,,1,LECCE,11:05
2016-05-10,40.34081,18.17353,,1,LECCE,12:15
2016-05-11,40.35967,18.16688,,,LECCE,12:10
2016-05-11,40.48089,18.09212,,5,LECCE,16:15
2016-05-11,40.36324,18.1687,,,LECCE,19:30
2016-05-12,40.36324,18.16843,,,LECCE,10:10
2016-05-13,40.3535,18.15434,,1,LECCE,07:50
2016-05-13,40.36295,18.16801,,,LECCE,09:25
2016-05-13,40.34502,18.14734,,3,LECCE,13:05
2016-05-14,40.34098,18.17635,,1,LECCE,02:40
2016-05-14,40.35981,18.19371,,1,LECCE,14:30
2016-05-14,40.35577,18.15782,,,LECCE,19:05
2016-05-15,40.35193,18.1799,,1,LECCE,01:40
2016-05-15,40.35684,18.18413,,1,LECCE,14:50
2016-05-15,40.34843,18.17141,,,LECCE,15:30
2016-05-15,40.35386,18.18101,,1,LECCE,18:45
2016-05-16,40.36005,18.16791,,,LECCE,17:25
2016-05-16,40.35869,18.18285,,,LECCE,19:00
2016-05-17,40.35445,18.18765,,1,LECCE,12:00
2016-05-17,40.36577,18.14233,,2,LECCE,18:00
2016-05-18,40.3398,18.1603,,,LECCE,10:30
2016-05-19,40.34224,18.17711,,,LECCE,11:30
2016-05-19,40.34859,18.16696,,1,LECCE,16:00
2016-05-19,40.36059,18.18093,,,LECCE,21:15
2016-05-20,40.348803,18.166661,,1,LECCE,10:15
2016-05-20,40.36277,18.17528,,,LECCE,10:15
2016-05-20,40.35513,18.18504,,,LECCE,14:45
2016-05-20,40.38508,18.1588,,1,LECCE,18:30
2016-05-21,40.33381,18.1331,,1,LECCE,08:00
2016-05-21,40.33201,18.15801,,1,LECCE,11:00
2016-05-21,40.35532,18.17674,,,LECCE,19:25
2016-05-22,40.37022,18.15973,,1,LECCE,00:45
2016-05-22,40.36337,18.17191,,1,LECCE,12:15
2016-05-22,40.35188,18.16111,,,LECCE,20:40
2016-05-23,40.36429,18.18808,,,LECCE,08:20
2016-05-23,40.35261,18.16979,,,LECCE,11:35
2016-05-24,40.3575,18.16541,,1,LECCE,12:05
2016-05-24,40.36066,18.16991,,,LECCE,16:30
2016-05-25,40.34148,18.1786,,1,LECCE,09:30
2016-05-26,40.40179,18.10709,,1,LECCE,07:50
2016-05-26,40.34251,18.1757,,,LECCE,08:00
2016-05-26,40.34819,18.16543,,1,LECCE,13:15
2016-05-27,40.37545,18.19738,,1,LECCE,09:20
2016-05-28,40.35188,18.16111,,,LECCE,23:25
2016-05-30,40.35967,18.17215,,,LECCE,08:37
2016-05-30,40.35063,18.16351,,1,LECCE,15:40
2016-05-30,40.36116,18.18007,,3,LECCE,17:00
2016-05-30,40.35211,18.17659,,2,LECCE,21:40
2016-05-31,40.35393,18.19122,,1,LECCE,10:55
2016-05-31,40.3368,18.17054,,1,LECCE,13:20
2016-06-01,40.3224,18.14809,,2,LECCE,08:50
2016-06-01,40.37121,18.17823,,1,LECCE,16:50
2016-06-01,40.35785,18.16806,,1,LECCE,19:00
2016-06-02,40.34862,18.12599,,,LECCE,02:45
2016-06-02,40.35907,18.1612,,,LECCE,19:40
2016-06-03,40.34603,18.1831,,,LECCE,17:25
2016-06-04,40.36112,18.18007,,,LECCE,13:40
2016-06-04,40.33856,18.17488,,3,LECCE,18:25
2016-06-06,40.38069,18.27088,,1,LECCE,09:58
2016-06-06,40.35135,18.1756,,,LECCE,16:00
2016-06-07,40.35197,18.16084,,1,LECCE,08:50
2016-06-07,40.36518,18.14363,,1,LECCE,13:00
2016-06-07,40.36518,18.14363,,3,LECCE,16:50
2016-06-07,40.36092,18.170282,,,LECCE,19:30
2016-06-08,40.35542,18.17821,,1,LECCE,07:30
2016-06-08,40.36114,18.15176,,2,LECCE,11:20
2016-06-08,40.34256,18.17523,,,LECCE,19:20
2016-06-09,40.34786,18.17049,,1,LECCE,12:07
2016-06-10,40.3482,18.16541,,1,LECCE,15:50
2016-06-12,40.3749,18.21491,,1,LECCE,18:40
2016-06-13,40.33163,18.15765,,,LECCE,09:15
2016-06-13,40.35627,18.18299,,2,LECCE,15:00
2016-06-13,40.34825,18.16931,,1,LECCE,16:30
2016-06-13,40.35319,18.17411,,1,LECCE,23:13
2016-06-14,40.33276,18.19541,,1,LECCE,19:00
2016-06-15,40.34392,18.14403,,2,LECCE,11:10
2016-06-15,40.33706,18.16336,,2,LECCE,18:25
2016-06-16,40.36198,18.19033,,1,LECCE,13:00
2016-06-17,40.35429,18.16559,,2,LECCE,12:30
2016-06-17,40.36243,18.17662,,1,LECCE,16:15
2016-06-18,40.35441,18.17637,,,LECCE,10:30
2016-06-18,40.3475,18.1715,,1,LECCE,13:45
2016-06-18,40.36277,18.17521,,1,LECCE,16:05
2016-06-18,40.34749,18.17151,,2,LECCE,23:30
2016-06-20,40.35479,18.18188,,,LECCE,10:20
2016-06-20,40.3617,18.18837,,1,LECCE,10:45
2016-06-20,40.33369,18.13272,,4,LECCE,18:45
2016-06-21,40.36536,18.17299,,1,LECCE,13:50
2016-06-21,40.34867,18.15921,,1,LECCE,17:20
2016-06-21,40.34027,18.17669,,1,LECCE,20:50
2016-06-22,40.35909,18.18289,,1,LECCE,09:00
2016-06-22,40.36287,18.17381,,1,LECCE,10:55
2016-06-22,40.35719,18.17794,,1,LECCE,20:50
2016-06-23,40.3379,18.12752,,1,LECCE,08:57
2016-06-23,40.33758,18.17073,,2,LECCE,12:10
2016-06-23,40.35666,18.18432,,1,LECCE,18:00
2016-06-24,40.38187,18.27512,,1,LECCE,15:15
2016-06-24,40.3576,18.1737,,1,LECCE,23:40
2016-06-25,40.34458,18.20377,,1,LECCE,08:30
2016-06-26,40.36222,18.16671,,2,LECCE,09:25
2016-06-26,40.4655,18.19224,,4,LECCE,18:00
2016-06-27,40.3633,18.16814,,1,LECCE,08:00
2016-06-27,40.33512,18.16738,,1,LECCE,08:45
2016-06-28,40.33402,18.15357,,1,LECCE,09:00
2016-06-28,40.35713,18.19541,,1,LECCE,14:00
2016-06-28,40.38189,18.27517,,3,LECCE,14:30
2016-06-29,40.36323,18.19628,,1,LECCE,01:50
2016-06-29,40.34255,18.17569,,3,LECCE,16:07
2016-06-29,40.33833,18.13327,,1,LECCE,20:15
2016-06-30,40.34821,18.1568,,1,LECCE,09:20
2016-06-30,40.36273,18.17513,,1,LECCE,13:25
2016-07-01,40.35212,18.17657,,1,LECCE,17:00
2016-07-02,40.35507,18.133596,,6,LECCE,11:20
2016-07-02,40.3587,18.17543,,1,LECCE,16:10
2016-07-03,40.46753,18.20048,,1,LECCE,13:00
2016-07-03,40.35217,18.1595,,,LECCE,21:15
2016-07-04,40.36539,18.06928,,,LECCE,17:50
2016-07-05,40.3434,18.17836,,1,LECCE,08:20
2016-07-05,40.34667,18.18386,,2,LECCE,08:45
2016-07-05,40.3712,18.17822,,,LECCE,10:40
2016-07-05,40.35747,18.18985,,2,LECCE,17:35
2016-07-06,40.35607,18.17506,,1,LECCE,18:30
2016-07-07,40.35194,18.19498,,1,LECCE,08:50
2016-07-07,40.36112,18.17021,,1,LECCE,09:00
2016-07-07,40.35458,18.17962,,,LECCE,15:40
2016-07-07,40.35373,18.18557,,1,LECCE,18:05
2016-07-07,40.34814,18.1849,,1,LECCE,18:45
2016-07-08,40.34859,18.16696,,,LECCE,09:30
2016-07-08,40.35036,18.16334,,2,LECCE,12:05
2016-07-08,40.37686,18.21242,,1,LECCE,12:30
2016-07-08,40.35718,18.17799,,1,LECCE,15:40
2016-07-08,40.35289,18.18577,,,LECCE,19:45
2016-07-09,40.36279,18.17529,,2,LECCE,09:30
2016-07-09,40.35052,18.16365,,1,LECCE,10:15
2016-07-09,40.34772,18.18477,,,LECCE,15:40
2016-07-09,40.35985,18.17184,,1,LECCE,19:30
2016-07-10,40.37277,18.14882,,4,LECCE,09:45
2016-07-10,40.35396,18.18097,,,LECCE,19:50
2016-07-11,40.35075,18.16331,,1,LECCE,14:10
2016-07-12,40.33833,18.15658,,1,LECCE,09:46
2016-07-12,40.34661,18.18181,,1,LECCE,11:30
2016-07-12,40.34207,18.16943,,1,LECCE,17:30
2016-07-12,40.36673,18.21995,,2,LECCE,20:20
2016-07-13,40.34779,18.18497,,1,LECCE,09:45
2016-07-13,40.35126,18.16385,,1,LECCE,17:10
2016-07-14,40.36243,18.19707,,1,LECCE,01:10
2016-07-14,40.35122,18.180631,,1,LECCE,09:55
2016-07-15,40.36467,18.14338,,2,LECCE,00:54
2016-07-15,40.33949,18.15724,,1,LECCE,14:10
2016-07-15,40.35396,18.17401,,,LECCE,17:00
2016-07-16,40.35597,18.13409,,1,LECCE,01:35
2016-07-16,40.36677,18.22022,,4,LECCE,23:30
2016-07-17,40.36383,18.14286,,4,LECCE,11:00
2016-07-17,40.3874,18.17615,,5,LECCE,18:30
2016-07-18,40.34383,18.2068,,,LECCE,00:15
2016-07-18,40.3483,18.17316,,1,LECCE,09:05
2016-07-18,40.34387,18.16988,,1,LECCE,21:20
2016-07-19,40.35662,18.16539,,1,LECCE,08:50
2016-07-21,40.35548,18.17756,,,LECCE,21:30
2016-07-22,40.35656,18.15338,,2,LECCE,08:40
2016-07-23,40.40251,18.1968,,4,LECCE,13:50
2016-07-23,40.34382,18.17741,,2,LECCE,19:40
2016-07-24,40.32432,18.18976,,,LECCE,04:50
2016-07-24,40.36334,18.17188,,1,LECCE,07:55
2016-07-24,40.43371,18.11427,,5,LECCE,18:00
2016-07-25,40.35438,18.17631,,1,LECCE,12:45
2016-07-25,40.34177,18.21458,,4,LECCE,13:45
2016-07-25,40.35188,18.17863,,3,LECCE,21:05
2016-07-26,40.34623,18.16718,,1,LECCE,05:00
2016-07-26,40.34773,18.16018,,,LECCE,12:45
2016-07-26,40.35124,18.18063,,1,LECCE,15:00
2016-07-27,40.35017,18.16244,,2,LECCE,01:00
2016-07-27,40.34714,18.17166,,1,LECCE,02:00
2016-07-27,40.36203,18.17183,,2,LECCE,16:15
2016-07-27,40.35661,18.18432,,1,LECCE,20:50
2016-07-28,40.36778,18.06266,,2,LECCE,13:00
2016-07-29,40.3572,18.18002,,1,LECCE,18:40
2016-07-29,40.3828,18.15552,,1,LECCE,22:00
2016-07-30,40.38747,18.29654,,,LECCE,17:50
2016-08-01,40.32966,18.16355,,,LECCE,10:50
2016-08-01,40.3521,18.17659,,1,LECCE,15:10
2016-08-01,40.37716,18.16929,1,1,LECCE,19:52
2016-08-02,40.35661,18.18071,,1,LECCE,10:40
2016-08-02,40.3568,18.17419,,2,LECCE,12:30
2016-08-02,40.34745,18.15443,,,LECCE,15:00
2016-08-02,40.35282,18.18587,,2,LECCE,17:10
2016-08-02,40.3703,18.17769,,2,LECCE,22:40
2016-08-03,40.3518,18.1814,,,LECCE,10:30
2016-08-03,40.35117,18.17623,,,LECCE,11:30
2016-08-03,40.35577,18.19078,,,LECCE,20:15
2016-08-04,40.35861,18.17317,,1,LECCE,11:40
2016-08-04,40.34705,18.15368,,4,LECCE,16:15
2016-08-05,40.34668,18.18387,,1,LECCE,10:05
2016-08-05,40.36305,18.17116,,2,LECCE,10:45
2016-08-05,40.41263,18.20243,,,LECCE,14:00
2016-08-06,40.35808,18.16398,,2,LECCE,00:01
2016-08-07,40.34763,18.16013,,1,LECCE,22:15
2016-08-08,40.37006,18.21873,,1,LECCE,00:30
2016-08-08,40.35583,18.15267,,1,LECCE,12:45
2016-08-08,40.35237,18.18592,,,LECCE,18:40
2016-08-08,40.34951,18.16545,,1,LECCE,20:20
2016-08-09,40.35063,18.16351,,2,LECCE,07:35
2016-08-09,40.36589,18.16275,,1,LECCE,09:25
2016-08-09,40.37734,18.13033,,,LECCE,15:30
2016-08-09,40.35933,18.16691,,2,LECCE,22:30
2016-08-10,40.35374,18.17844,,1,LECCE,11:14
2016-08-11,40.3481,18.18473,,1,LECCE,13:05
2016-08-11,40.36152,18.1937,,,LECCE,16:30
2016-08-12,40.354596,18.176417,,,LECCE,18:30
2016-08-13,40.34857,18.15288,,,LECCE,10:55
2016-08-13,40.35812,18.19246,,1,LECCE,13:00
2016-08-13,40.34305,18.15702,,1,LECCE,14:05
2016-08-13,40.35488,18.15171,,5,LECCE,17:00
2016-08-15,40.45854,18.15312,,2,LECCE,08:30
2016-08-15,40.35612,18.1824,,3,LECCE,10:00
2016-08-15,40.35208,18.17642,,1,LECCE,23:50
2016-08-16,40.3537,18.17743,,,LECCE,20:25
2016-08-17,40.35698,18.18192,,1,LECCE,10:20
2016-08-17,40.34635,18.1706,,,LECCE,13:30
2016-08-17,40.36393,18.17662,,,LECCE,20:40
2016-08-18,40.37006,18.21873,,1,LECCE,09:30
2016-08-18,40.3639,18.17666,,1,LECCE,16:55
2016-08-19,40.36241,18.17183,,,LECCE,18:00
2016-08-20,40.35182,18.17866,,1,LECCE,14:25
2016-08-21,40.34836,18.17319,,1,LECCE,00:58
2016-08-21,40.35731,18.16408,,1,LECCE,02:40
2016-08-21,40.35566,18.19139,,,LECCE,08:15
2016-08-21,40.34177,18.17734,,3,LECCE,17:00
2016-08-22,40.35824,18.15489,,1,LECCE,12:10
2016-08-22,40.36813,18.16957,,2,LECCE,12:20
2016-08-22,40.35581,18.19422,,1,LECCE,17:15
2016-08-22,40.3559,18.16442,,1,LECCE,18:55
2016-08-23,40.36207,18.1528,,,LECCE,11:45
2016-08-23,40.3564,18.15833,,2,LECCE,14:30
2016-08-24,40.35172,18.17677,,1,LECCE,04:30
2016-08-24,40.35095,18.18579,,4,LECCE,09:40
2016-08-24,40.35121,18.17598,,1,LECCE,17:15
2016-08-24,40.36278,18.17527,,1,LECCE,19:30
2016-08-25,40.33683,18.19,,4,LECCE,13:15
2016-08-25,40.36089,18.17744,,1,LECCE,21:00
2016-08-25,40.34752,18.1715,,2,LECCE,21:30
2016-08-26,40.33841,18.18082,,1,LECCE,09:25
2016-08-28,40.36733,18.21743,,1,LECCE,08:55
2016-08-28,40.34772,18.16017,,1,LECCE,18:00
2016-08-28,40.35267,18.17914,,,LECCE,22:55
2016-08-29,40.35154,18.16425,,,LECCE,01:00
2016-08-29,40.36245,18.17661,,1,LECCE,14:30
2016-08-30,40.3524,18.18593,,,LECCE,11:30
2016-08-30,40.36895,18.16863,,1,LECCE,15:30
2016-08-30,40.33989,18.13561,,1,LECCE,18:30
2016-08-30,40.35198,18.18053,,1,LECCE,22:00
2016-08-31,40.34832,18.17317,,2,LECCE,08:50
2016-08-31,40.3655,18.18073,,1,LECCE,15:30
2016-09-01,40.34804,18.16077,,1,LECCE,14:40
2016-09-01,40.36221,18.172,,,LECCE,16:10
2016-09-01,40.35511,18.18505,,3,LECCE,18:27
2016-09-02,40.3587,18.17544,,,LECCE,10:10
2016-09-02,40.3529,18.18916,,1,LECCE,18:30
2016-09-04,40.38502,18.19081,,,LECCE,00:15
2016-09-04,40.35791,18.18341,,,LECCE,22:15
2016-09-05,40.36811,18.16958,,2,LECCE,09:00
2016-09-05,40.33351,18.15398,,1,LECCE,13:17
2016-09-06,40.35292,18.15038,,,LECCE,02:00
2016-09-06,40.35128,18.17678,,,LECCE,11:10
2016-09-06,40.33899,18.15973,,,LECCE,13:10
2016-09-06,40.34858,18.16563,,,LECCE,17:55
2016-09-06,40.35968,18.18198,,1,LECCE,20:15
2016-09-07,40.33648,18.17466,,1,LECCE,08:20
2016-09-07,40.33647,18.17468,,,LECCE,09:35
2016-09-08,40.38824,18.16933,,4,LECCE,02:05
2016-09-08,40.33645,18.19174,,2,LECCE,09:10
2016-09-08,40.34109,18.1291,,,LECCE,18:08
2016-09-08,40.33833,18.15657,,1,LECCE,20:00
2016-09-09,40.45246,18.11094,,1,LECCE,07:15
2016-09-09,40.36359,18.17164,,1,LECCE,21:25
2016-09-09,40.36105,18.17013,,2,LECCE,22:05
2016-09-10,40.35062,18.1635,,,LECCE,02:00
2016-09-10,40.34688,18.1529,,,LECCE,11:10
2016-09-10,40.34332,18.20279,,2,LECCE,13:41
2016-09-10,40.35161,18.18586,,1,LECCE,19:30
2016-09-11,40.3658,18.20007,,,LECCE,11:11
2016-09-11,40.33985,18.17917,,,LECCE,16:30
2016-09-11,40.34024,18.17566,,,LECCE,17:00
2016-09-12,40.35175,18.20956,,1,LECCE,18:15
2016-09-13,40.34325,18.17825,,1,LECCE,11:50
2016-09-13,40.33975,18.16494,,2,LECCE,17:25
2016-09-16,40.34862,18.17547,,,LECCE,13:20
2016-09-16,40.34765,18.16015,,,LECCE,21:35
2016-09-17,40.33393,18.15419,,4,LECCE,20:16
2016-09-18,40.36089,18.18857,,2,LECCE,01:00
2016-09-18,40.36275,18.1755,,1,LECCE,01:30
2016-09-18,40.36854,18.20012,,3,LECCE,11:20
2016-09-18,40.35302,18.16435,,2,LECCE,13:00
2016-09-19,40.35697,18.16776,,,LECCE,01:00
2016-09-19,40.34755,18.1962,,3,LECCE,09:30
2016-09-21,40.34784,18.18485,,3,LECCE,01:15
2016-09-21,40.34769,18.16017,,1,LECCE,15:40
2016-09-21,40.36102,18.18007,,,LECCE,21:45
2016-09-22,40.35198,18.17669,,1,LECCE,09:30
2016-09-23,40.35701,18.16732,,2,LECCE,00:40
2016-09-23,40.34711,18.18732,,,LECCE,13:15
2016-09-23,40.35465,18.1785,,2,LECCE,18:20
2016-09-24,40.36391,18.17665,,1,LECCE,17:20
2016-09-25,40.34177,18.15841,,1,LECCE,11:10
2016-09-25,40.34293,18.17416,,1,LECCE,19:00
2016-09-26,40.36433,18.18516,,,LECCE,00:00
2016-09-26,40.33303,18.19513,,1,LECCE,14:10
2016-09-27,40.36244,18.16965,,2,LECCE,12:15
2016-09-27,40.33145,18.16749,,,LECCE,13:45
2016-09-27,40.36221,18.17203,,1,LECCE,15:10
2016-09-28,40.36036,18.15046,,1,LECCE,08:00
2016-09-28,40.33048,18.15236,,1,LECCE,16:30
2016-09-28,40.35288,18.1858,,1,LECCE,22:00
2016-09-29,40.34873,18.16457,,1,LECCE,11:00
2016-09-29,40.38289,18.19975,,1,LECCE,14:55
2016-09-29,40.36032,18.19204,,1,LECCE,17:40
2016-10-01,40.42163,18.22987,,2,LECCE,19:30
2016-10-02,40.35535,18.16863,,2,LECCE,00:30
2016-10-03,40.3598,18.19508,,,LECCE,08:10
2016-10-03,40.34128,18.17755,,1,LECCE,10:00
2016-10-03,40.35581,18.17602,,1,LECCE,10:40
2016-10-03,40.36277,18.17524,,3,LECCE,13:50
2016-10-03,40.35147,18.16388,,2,LECCE,16:38
2016-10-04,40.42921,18.21236,,2,LECCE,08:00
2016-10-05,40.3589,18.1829,,2,LECCE,09:00
2016-10-05,40.3627,18.17181,,,LECCE,10:30
2016-10-05,40.38507,18.15883,,1,LECCE,21:20
2016-10-06,40.36108,18.16978,,,LECCE,08:20
2016-10-06,40.38398,18.19595,,1,LECCE,09:30
2016-10-06,40.35713,18.19539,,2,LECCE,11:30
2016-10-06,40.3624,18.17607,,1,LECCE,12:10
2016-10-06,40.34692,18.18424,,1,LECCE,13:10
2016-10-06,40.36133,18.1706,,1,LECCE,14:15
2016-10-07,40.33576,18.15519,,3,LECCE,10:57
2016-10-07,40.35699,18.16716,,1,LECCE,17:05
2016-10-07,40.35508,18.15961,,,LECCE,20:35
2016-10-10,40.36085,18.16975,,1,LECCE,07:30
2016-10-11,40.32625,18.1543,,1,LECCE,07:50
2016-10-12,40.34963,18.18078,,2,LECCE,07:45
2016-10-12,40.34344,18.15733,,1,LECCE,20:00
2016-10-13,40.36238,18.15186,,1,LECCE,01:00
2016-10-13,40.3542,18.15879,,1,LECCE,12:40
2016-10-13,40.34688,18.17388,,1,LECCE,20:30
2016-10-14,40.35459,18.17387,,,LECCE,12:15
2016-10-14,40.36063,18.19307,,1,LECCE,13:15
2016-10-14,40.36941,18.13533,,1,LECCE,15:40
2016-10-14,40.35091,18.18587,,,LECCE,19:40
2016-10-14,40.35203,18.18148,,1,LECCE,20:20
2016-10-15,40.36401,18.1819,,1,LECCE,18:30
2016-10-15,40.34004,18.17673,,,LECCE,22:30
2016-10-16,40.35186,18.17865,,2,LECCE,21:56
2016-10-17,40.36485,18.17694,,1,LECCE,17:05
2016-10-17,40.35511,18.185,,,LECCE,23:10
2016-10-18,40.35969,18.15953,,1,LECCE,11:00
2016-10-18,40.35311,18.16415,,,LECCE,12:30
2016-10-18,40.36171,18.18064,,,LECCE,20:10
2016-10-19,40.35985,18.17672,,1,LECCE,08:30
2016-10-19,40.34457,18.19439,,1,LECCE,22:15
2016-10-20,40.35562,18.18482,,3,LECCE,08:55
2016-10-20,40.35684,18.18413,,2,LECCE,13:05
2016-10-21,40.35614,18.19846,,2,LECCE,08:30
2016-10-21,40.35292,18.18913,,1,LECCE,08:30
2016-10-21,40.35099,18.16374,,,LECCE,18:10
2016-10-21,40.382,18.18595,,1,LECCE,19:40
2016-10-22,40.3826,18.18615,,2,LECCE,10:35
2016-10-23,40.33649,18.17467,,4,LECCE,01:45
2016-10-23,40.35268,18.17926,,,LECCE,07:50
2016-10-23,40.35454,18.17389,,1,LECCE,11:20
2016-10-23,40.33065,18.13836,,,LECCE,14:40
2016-10-23,40.38606,18.16318,,1,LECCE,17:40
2016-10-25,40.34727,18.17906,,,LECCE,11:40
2016-10-25,40.36245,18.17658,,1,LECCE,18:25
2016-10-26,40.33715,18.17791,,,LECCE,11:20
2016-10-26,40.35956,18.18196,,1,LECCE,14:10
2016-10-26,40.35262,18.17874,,,LECCE,15:00
2016-10-26,40.35899,18.19905,,1,LECCE,19:30
2016-10-26,40.34608,18.17061,,,LECCE,20:15
2016-10-27,40.34766,18.18475,,1,LECCE,10:15
2016-10-27,40.34672,18.18389,,1,LECCE,10:35
2016-10-27,40.34884,18.16172,,,LECCE,19:20
2016-10-28,40.34923,18.17364,,,LECCE,09:10
2016-10-28,40.33449,18.1545,,1,LECCE,13:30
2016-10-28,40.36817,18.18349,,1,LECCE,16:10
2016-10-28,40.34734,18.1726,,,LECCE,21:15
2016-11-01,40.35952,18.182,,1,LECCE,10:00
2016-11-02,40.37161,18.17755,,2,LECCE,11:40
2016-11-02,40.35053,18.18346,,,LECCE,13:15
2016-11-03,40.35275,18.17711,1,,LECCE,02:45
2016-11-03,40.35317,18.17849,,3,LECCE,11:10
2016-11-03,40.34709,18.18023,,1,LECCE,13:45
2016-11-04,40.3453,18.13431,,1,LECCE,02:10
2016-11-04,40.35129,18.17578,,4,LECCE,16:30
2016-11-05,40.36371,18.22066,,,LECCE,04:15
2016-11-05,40.36142,18.18817,,3,LECCE,11:10
2016-11-05,40.35269,18.17857,,,LECCE,12:30
